NET_INCOME,OP_PROFIT_LOSS,TRANS_REV_PAX,MAIL,TOTAL_PROPERTY,PROP_FREIGHT,PROP_BAG,TOTAL_CHARTER,CHARTER_PAX,CHARTER_PROP,TOTAL_MISC_REV,RES_CANCEL_FEES,MISC_OP_REV,PUB_SVC_REVENUE,TRANS_REVENUE,OP_REVENUES,FLYING_OPS,MAINTENANCE,PAX_SERVICE,AIRCFT_SERVICES,PROMOTION_SALES,GENERAL_ADMIN,GENERAL_SERVICES,DEPREC_AMORT,TRANS_EXPENSES,OP_EXPENSES,INTEREST_LONG_DEBT,INTEREST_EXP_OTH,FOREIGN_EX_GAINS,CAP_GAINS_PROP,CAP_GAINS_OTHER,OTHER_INCOME_NET,NON_OP_INCOME,INCOME_PRE_TAX,INCOME_TAX,INCOME_BEFORE_OTH,DISCONT_OPS,EXTRA_ITEMS,INCOME_TAX_EXTRA,INCOME_TAX_CREDITS,ACCTG_CHANGES,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
1973.52,-45216.09,39328.70,0.00,,0.00,0.00,,0.00,0.00,,0.00,54094.47,0.00,0.00,93423.17,23364.78,22607.72,4665.27,63168.78,0.00,20712.54,0.00,4120.16,0.00,138639.25,0.00,0.00,0.00,-245.78,40.33,47960.14,47754.69,2538.60,565.08,1973.52,0.00,0.00,0.00,,0.00,20427,PT,Piedmont Airlines,PT,Piedmont Airlines,06918,D,2,2,2021,2
1997.16,2303.62,,12149.00,,1332.43,,,,9870.08,,,,,,23351.51,9553.64,6799.14,,1729.67,,1631.78,,1333.67,,21047.89,,,,,,93.55,93.55,2397.16,400.00,1997.16,,,,,,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2021,4
2014.06,3457.73,0.00,281.10,,28195.38,0.00,,0.00,15772.48,,0.00,1086.58,0.00,2258.14,47593.69,23225.00,5253.78,,3879.59,76.87,7724.50,,1532.69,2443.54,44135.96,-55.01,-34.91,0.00,0.00,0.00,-216.36,-306.28,3151.45,1137.39,2014.06,0.00,0.00,0.00,,0.00,20151,M6,Amerijet International,M6,Amerijet International,16052,L,2,2,2021,2
2043.69,570.04,0.00,0.00,,0.00,0.00,,35663.02,3349.89,,0.00,2188.22,0.00,0.00,41201.13,21966.18,4537.62,0.00,4479.84,1.88,4255.62,0.00,5389.95,0.00,40631.09,-586.78,0.00,0.00,0.00,0.00,2060.43,1473.65,2043.69,0.00,2043.69,0.00,0.00,0.00,,0.00,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Easte",01130,D,2,2,2021,1
2302.38,1871.38,0.00,,,5477.13,0.00,,0.00,5717.64,,0.00,205.71,0.00,0.00,11400.48,3825.94,4122.59,0.00,94.63,9.13,610.06,,619.96,246.80,9529.10,0.00,431.00,0.00,0.00,0.00,0.00,431.00,2302.38,0.00,2302.38,0.00,0.00,0.00,,0.00,20453,ABX,ABX Air Inc,ABX,ABX Air Inc,11009,A,2,2,2021,1
2424.04,9.06,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,27062.57,27062.57,0.00,0.00,0.00,0.00,0.00,0.00,2468.68,0.00,24584.83,27053.51,0.00,0.00,0.00,0.00,0.00,2414.98,2414.98,2424.04,0.00,2424.04,0.00,0.00,0.00,,0.00,21974,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",01234,D,1,1,2021,2
2434.52,2329.88,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,38878.20,38878.20,0.00,0.00,0.00,0.00,0.00,0.00,2518.30,0.00,34030.02,36548.32,0.00,0.00,0.00,0.00,0.00,104.64,104.64,2434.52,0.00,2434.52,0.00,0.00,0.00,,0.00,21974,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",01234,D,1,1,2021,4
2448.92,3451.63,14945.69,0.00,,1534.44,417.41,,3171.22,0.00,,47.41,208.72,0.00,1002.44,21327.32,2541.19,1272.42,762.37,4752.34,1059.42,3685.22,206.89,2731.10,864.75,17875.69,-1002.72,0.00,0.00,0.00,0.00,0.00,-1002.72,2448.92,0.00,2448.92,0.00,0.00,0.00,,0.00,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",11019,I,1,1,2021,2
2523.84,2846.23,0.00,0.00,,0.00,0.00,,0.00,10607.17,,0.00,186.11,0.00,0.00,10793.28,5084.90,1133.53,0.00,0.00,0.00,0.00,1427.14,301.48,0.00,7947.04,0.00,-105.29,0.00,0.00,0.00,8.93,-96.36,2749.88,226.04,2523.84,0.00,0.00,0.00,,0.00,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,06565,D,1,1,2021,2
2596.91,2754.72,0.00,0.00,,0.00,0.00,,15156.37,0.00,,41.86,3540.24,0.00,0.00,18738.47,11278.32,2093.94,100.65,0.00,0.00,2274.53,0.00,236.31,0.00,15983.75,0.00,-157.81,0.00,0.00,0.00,0.00,-157.81,2596.91,0.00,2596.91,0.00,0.00,0.00,,0.00,21979,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11057,I,1,1,2021,1
2623.34,1655.88,63188.24,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,63188.24,16311.79,31559.61,2924.43,2337.59,22.07,7642.53,0.00,734.34,0.00,61532.37,0.00,-445.99,0.00,0.00,17.60,6.42,-421.97,1233.90,0.00,1233.90,0.00,1389.44,0.00,,0.00,20445,C5,CommuteAir LLC dba CommuteAir,C5,"Commutair Aka Champlain Enterprises, Inc.",06944,D,2,2,2021,4
2685.03,-2898.06,13118.15,0.00,,0.00,6040.01,,0.00,0.00,,1389.22,536.68,0.00,6483.66,27567.72,17369.35,1847.89,1951.69,6558.72,1478.38,777.99,0.00,481.75,0.00,30465.78,-121.60,-120.47,0.00,0.00,0.00,5057.87,4815.80,1917.74,-767.28,2685.03,0.00,0.00,0.00,,0.00,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,16461,L,3,3,2021,2
2701.80,2486.09,0.00,,,5727.50,0.00,,0.00,5601.83,,0.00,159.99,0.00,0.00,11489.32,3847.44,4279.38,0.00,111.24,7.02,476.88,,608.16,-326.90,9003.23,0.00,336.29,0.00,0.00,0.00,0.00,336.29,2822.38,120.58,2701.80,0.00,0.00,0.00,,0.00,20453,ABX,ABX Air Inc,ABX,ABX Air Inc,11009,A,2,2,2021,3
2745.00,-24137.00,38140.00,17.00,,997.00,236.00,,72.00,0.00,,,8865.00,0.00,359.00,48686.00,26177.00,9554.00,4753.00,15389.00,3481.00,5384.00,,7426.00,659.00,72823.00,-2687.00,255.00,-8.00,0.00,,30035.00,27595.00,3458.00,713.00,2745.00,0.00,0.00,0.00,2745.00,0.00,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11033,L,3,3,2021,1
2786.44,2863.77,0.00,0.00,,0.00,0.00,,6248.57,0.00,,0.00,2610.43,0.00,2847.90,11706.90,3568.79,1672.76,387.80,1657.14,0.33,1556.31,0.00,0.00,0.00,8843.13,-77.46,0.13,0.00,0.00,0.00,0.00,-77.33,2786.44,0.00,2786.44,0.00,0.00,0.00,,0.00,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic ",16076,I,1,1,2021,3
2872.00,3298.00,62518.00,0.00,,-134.00,3485.00,,375.00,11.00,,3893.00,0.00,0.00,0.00,70148.00,27697.00,6490.00,7418.00,12249.00,4275.00,4731.00,,3990.00,0.00,66849.00,-918.00,-169.00,0.00,0.00,830.00,639.00,383.00,3681.00,809.00,2872.00,0.00,0.00,0.00,,0.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,16031,L,3,3,2021,3
3166.28,2602.77,0.00,0.00,,0.00,0.00,,0.00,10422.50,,0.00,268.81,0.00,0.00,10691.31,5699.19,813.60,0.00,0.00,0.00,0.00,1276.44,299.31,0.00,8088.54,0.00,-103.75,0.00,0.00,0.00,1069.82,966.07,3568.83,402.56,3166.28,0.00,0.00,0.00,,0.00,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,06565,D,1,1,2021,1
3267.56,6083.79,0.00,443.86,,35600.98,0.00,,0.00,20523.77,,0.00,778.52,0.00,2469.68,59816.81,27557.95,7300.89,,6952.15,103.98,7391.13,,1540.92,2886.01,53733.03,-10.70,0.00,0.00,0.00,0.00,-348.00,-358.69,5725.09,2457.53,3267.56,0.00,0.00,0.00,,0.00,20151,M6,Amerijet International,M6,Amerijet International,16052,L,2,2,2021,4
3387.44,3387.44,0.00,0.00,,0.00,0.00,,124.88,0.00,,0.00,0.00,0.00,13767.29,13892.17,0.00,0.00,0.00,0.00,0.00,0.00,91.52,0.00,10413.21,10504.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3387.44,0.00,3387.44,0.00,0.00,0.00,,0.00,21652,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",01194,D,1,1,2021,2
3484.70,3496.52,0.00,0.00,,0.00,0.00,,15033.94,0.00,,0.00,0.00,0.00,0.00,15033.94,6695.14,1036.17,633.64,456.76,0.91,2518.27,,196.53,0.00,11537.42,0.00,0.00,-11.82,0.00,0.00,0.00,-11.82,3484.70,0.00,3484.70,0.00,0.00,0.00,,0.00,20405,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airline,07029,D,2,2,2021,1
3527.46,3512.02,0.00,6378.41,,11974.00,0.00,,0.00,20256.39,,0.00,4099.06,0.00,1836.52,44544.38,5467.45,1463.39,0.00,6407.79,149.53,2292.77,,936.37,24315.06,41032.37,0.00,0.00,0.00,0.00,15.44,0.00,15.44,3527.46,0.00,3527.46,0.00,0.00,0.00,3527.46,0.00,21634,KH,Aloha Air Cargo,KH,Aloha Air Cargo,01146,D,2,2,2021,1
3615.85,4013.64,0.00,0.00,,39099.92,0.00,,0.00,22630.60,,0.00,537.60,0.00,3497.41,65765.54,29638.26,9038.27,,8031.55,113.95,9281.29,,2034.72,3613.87,61751.90,-22.02,0.00,0.00,0.00,0.00,-398.31,-420.33,3593.31,-22.54,3615.85,0.00,0.00,0.00,,0.00,20151,M6,Amerijet International,M6,Amerijet International,06052,D,2,2,2021,3
3775.81,4193.65,0.00,0.00,,9738.48,0.00,,0.00,0.00,,0.00,0.00,0.00,375.00,10113.48,3434.10,2117.39,0.00,0.00,0.00,0.00,314.30,54.04,0.00,5919.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4193.65,417.84,3775.81,0.00,0.00,0.00,,0.00,21577,1TQ,Rhoades Aviation dba Transair,1TQ,Rhoades Aviation dba Transair,81001,D,1,1,2021,1
3874.67,3874.67,0.00,0.00,,0.00,0.00,,590.30,0.00,,0.00,3930.98,0.00,3563.78,8085.07,1332.73,840.40,0.00,0.00,0.00,0.00,0.00,669.25,1368.00,4210.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3874.67,0.00,3874.67,0.00,0.00,0.00,,0.00,21352,0WQ,Avjet Corporation,0WQ,Avjet Corporation,01150,D,1,1,2021,3
4022.83,4022.83,0.00,0.00,,0.00,0.00,,123.93,0.00,,0.00,0.00,0.00,14614.33,14738.27,0.00,0.00,0.00,0.00,0.00,0.00,80.81,0.00,10634.63,10715.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4022.83,0.00,4022.83,0.00,0.00,0.00,,0.00,21652,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",01194,D,1,1,2021,3
4073.50,-14156.11,55284.17,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,-257.57,55026.60,35670.08,23752.32,3312.77,3498.14,14.74,1825.86,0.00,1108.81,0.00,69182.71,-643.85,0.00,0.00,-42.26,4.61,18911.10,18229.60,4073.50,0.00,4073.50,0.00,0.00,0.00,,0.00,20500,G7,GoJet Airlines LLC d/b/a United Express,G7,GoJet Airlines LLC d/b/a United Express,07041,D,2,2,2021,3
4084.44,5193.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25440.13,0.00,0.00,6.08,,211839.34,237285.55,7295.23,2468.72,0.00,763.39,0.07,12031.86,,2363.18,207170.08,232092.53,-1081.46,0.00,0.00,-27.12,,0.00,-1108.57,4084.44,0.00,4084.44,,,0.00,4084.44,,20447,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,06912,D,2,2,2021,1
4109.06,8225.20,0.00,0.00,,0.00,0.00,,0.00,92847.43,,0.00,56.28,0.00,0.00,92903.71,35785.55,38906.29,20.50,2733.03,0.00,4088.37,,3144.76,0.00,84678.51,0.00,-497.07,0.00,0.00,0.00,0.00,-497.07,7728.13,3619.07,4109.06,0.00,0.00,0.00,,0.00,19874,8C,Air Transport International,8C,Air Transport International,06029,D,2,2,2021,4
4113.19,-57551.76,319320.91,110.05,,15852.11,17510.88,,508.49,0.00,,394.57,3193.15,0.00,27171.40,384061.56,162749.59,51901.35,46412.01,69033.36,24898.34,50198.81,,32602.95,3816.93,441613.32,-26223.69,-1559.59,-149.55,-4.60,0.00,87611.19,59673.76,2122.00,-1991.19,4113.19,0.00,0.00,0.00,,0.00,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3,3,2021,2
4134.92,2752.32,0.00,0.00,,8945.10,0.00,,0.00,0.00,,0.00,0.00,0.00,375.00,9320.10,3243.84,2994.73,0.00,0.00,0.00,0.00,275.17,54.04,0.00,6567.78,0.00,0.00,0.00,0.00,0.00,1382.60,1382.60,4134.92,0.00,4134.92,0.00,0.00,0.00,,0.00,21577,1TQ,Rhoades Aviation dba Transair,1TQ,Rhoades Aviation dba Transair,81001,D,1,1,2021,2
4215.47,4695.52,0.00,0.00,,0.00,0.00,,50030.02,0.00,,215.60,8831.19,0.00,0.00,59076.82,44420.42,7909.96,488.43,0.00,0.00,1040.48,0.00,522.00,0.00,54381.30,0.00,-480.05,0.00,0.00,0.00,0.00,-480.05,4215.47,0.00,4215.47,0.00,0.00,0.00,,0.00,21979,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,D,1,1,2021,2
4355.31,4355.31,0.00,0.00,,0.00,0.00,,127.20,0.00,,0.00,0.00,0.00,12485.95,12613.15,0.00,0.00,0.00,0.00,0.00,0.00,68.83,0.00,8189.02,8257.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4355.31,0.00,4355.31,0.00,0.00,0.00,,0.00,21652,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",01194,D,1,1,2021,1
4468.88,5128.64,86958.20,0.00,,0.00,0.00,,0.00,0.00,,0.00,77711.42,0.00,0.00,164669.62,37797.06,21679.35,5413.00,68855.59,0.00,21773.07,0.00,4022.92,0.00,159540.98,0.00,0.00,0.00,-985.22,64.57,482.39,-438.25,4690.39,221.51,4468.88,0.00,0.00,0.00,,0.00,20427,PT,Piedmont Airlines,PT,Piedmont Airlines,06918,D,2,2,2021,4
4583.43,4964.01,0.00,0.00,0.00,19583.36,0.00,0.00,0.00,3222.00,0.00,0.00,2285.33,0.00,0.00,25090.69,12664.95,3500.95,0.00,133.80,0.00,3369.85,0.00,457.13,0.00,20126.68,0.00,-47.88,102.27,,,-434.98,-380.58,4583.43,0.00,4583.43,,,,,,20195,WI,Sky Lease Cargo,WI,Sky Lease Cargo,16884,I,2,2,2021,3
4854.40,5387.73,0.00,0.00,,0.00,0.00,,18890.38,0.00,,69.95,7954.31,0.00,0.00,26914.65,17453.03,4591.28,267.38,0.00,0.00,-1020.20,0.00,235.43,0.00,21526.92,0.00,-537.35,0.00,0.00,0.00,0.00,-537.35,4850.38,-4.02,4854.40,0.00,0.00,0.00,,0.00,21979,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11057,I,1,1,2021,3
5013.46,-6861.64,53018.17,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,53018.17,18577.70,28450.96,2612.38,2141.41,34.21,7422.19,0.00,640.97,0.00,59879.80,0.00,-483.09,0.00,0.00,25.43,10979.35,10521.68,3660.04,3.33,3656.71,0.00,1356.76,0.00,,0.00,20445,C5,CommuteAir LLC dba CommuteAir,C5,"Commutair Aka Champlain Enterprises, Inc.",06944,D,2,2,2021,3
5113.32,-3077.02,10337.06,0.00,,0.00,1702.64,,15.49,0.00,,0.00,762.64,0.00,0.00,12817.84,5395.01,1723.58,0.00,0.00,0.00,0.00,8258.79,517.48,0.00,15894.85,0.00,-2843.13,0.00,0.00,0.00,11033.47,8190.34,5113.32,0.00,5113.32,0.00,0.00,0.00,,0.00,20401,3M,Silver Airways,3M,Silver Airways,06888,D,1,1,2021,3
5424.65,-111967.21,174218.74,0.00,,0.00,0.00,,0.00,0.00,,0.00,77.69,,16.46,174312.89,101037.98,57896.61,13430.26,65482.45,11.51,43778.37,0.00,4642.69,0.23,286280.10,0.00,0.52,-3.98,0.00,0.00,117850.69,117847.23,5880.02,455.37,5424.65,0.00,0.00,0.00,,0.00,20398,MQ,Envoy Air,MQ,Envoy Air,06820,D,3,3,2021,1
5536.13,5536.14,0.00,0.00,,0.00,0.00,,0.00,7386.89,,0.00,936.13,0.00,0.00,8323.02,1570.18,629.41,0.00,510.89,0.00,76.39,0.00,0.00,0.00,2786.88,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,5536.13,0.00,5536.13,0.00,0.00,0.00,,0.00,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,11040,I,2,2,2021,1
5830.36,5827.81,0.00,6282.13,,14185.06,0.00,,0.00,8233.48,,0.00,20090.45,0.00,2437.07,51228.20,8546.79,1118.44,0.00,6533.57,154.64,3175.97,,666.62,25204.37,45400.39,0.00,0.00,0.00,0.00,2.56,0.00,2.56,5830.36,0.00,5830.36,0.00,0.00,0.00,5830.36,0.00,21634,KH,Aloha Air Cargo,KH,Aloha Air Cargo,01146,D,2,2,2021,2
6059.46,6427.68,0.00,0.00,,0.00,0.00,,35364.86,0.00,,97.68,8260.56,0.00,0.00,43723.10,26316.07,4885.87,234.85,0.00,0.00,5307.25,0.00,551.38,0.00,37295.42,0.00,-368.22,0.00,0.00,0.00,0.00,-368.22,6059.46,0.00,6059.46,0.00,0.00,0.00,,0.00,21979,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,D,1,1,2021,1
6152.07,8395.42,0.00,0.00,21063.81,21063.81,0.00,6650.38,0.00,6650.38,641.41,0.00,641.41,0.00,0.00,28355.61,15967.70,370.93,0.00,1175.09,1752.10,486.17,,208.21,0.00,19960.19,6.87,0.00,33.40,0.00,0.00,0.00,40.27,8435.69,2283.61,6152.07,0.00,0.00,0.00,6152.07,0.00,20190,9S,Southern Air Inc.,9S,Southern Air Inc.,06841,D,2,2,2021,1
6361.34,6900.02,0.00,0.00,,0.00,0.00,,627.41,82052.84,,0.00,32.22,0.00,0.00,82712.46,30966.54,34158.86,59.49,2442.39,0.00,5366.57,,2818.60,0.00,75812.44,0.00,-538.68,0.00,0.00,0.00,0.00,-538.68,6361.34,0.00,6361.34,0.00,0.00,0.00,,0.00,19874,8C,Air Transport International,8C,Air Transport International,06029,D,2,2,2021,2
6544.78,10293.86,0.00,0.00,,47393.66,0.00,,0.00,27322.20,,0.00,516.58,0.00,3287.75,78520.19,33380.85,9719.28,,9255.03,138.42,9839.42,,2051.34,3841.99,68226.32,-14.24,0.00,0.00,0.00,0.00,-463.27,-477.51,9816.36,3271.58,6544.78,0.00,0.00,0.00,,0.00,20151,M6,Amerijet International,M6,Amerijet International,06052,D,2,2,2021,4
6738.32,7169.74,11572.61,0.00,,509.59,1828.14,,5561.45,0.00,,433.05,-17.17,0.00,77.98,19965.65,4985.03,978.75,839.30,2930.76,648.66,1357.77,0.00,1055.64,0.00,12795.91,-472.51,-0.49,0.00,0.00,0.00,41.57,-431.43,6738.32,0.00,6738.32,0.00,0.00,0.00,,0.00,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,16795,L,2,2,2021,3
6995.96,7757.07,0.00,0.00,,0.00,0.00,,834.97,85825.72,,0.00,163.95,0.00,0.00,86824.64,32215.28,36548.94,79.32,2556.16,0.00,4683.73,,2984.14,0.00,79067.56,0.00,-761.11,0.00,0.00,0.00,0.00,-761.11,6995.96,0.00,6995.96,0.00,0.00,0.00,,0.00,19874,8C,Air Transport International,8C,Air Transport International,06029,D,2,2,2021,3
7124.54,7126.45,0.00,0.00,,0.00,0.00,,0.00,10930.67,,0.00,492.35,0.00,0.00,11423.02,2254.33,1189.27,0.00,753.86,0.00,99.11,0.00,0.00,0.00,4296.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7126.45,1.91,7124.54,0.00,0.00,0.00,,0.00,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,11040,I,2,2,2021,2
7135.32,16098.95,0.00,,,29899.91,0.00,,0.00,31935.32,,0.00,1118.88,0.00,0.00,62954.11,20271.21,19525.09,0.00,585.32,41.61,2133.19,,3360.45,938.29,46855.15,0.00,2223.91,0.00,0.00,0.00,0.00,2223.91,18322.87,11187.55,7135.32,0.00,0.00,0.00,,0.00,20453,ABX,ABX Air Inc,ABX,ABX Air Inc,80006,D,2,2,2021,4
7148.00,14424.00,107021.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,1.00,0.00,0.00,107022.00,20713.00,22692.00,7478.00,6390.00,0.00,18218.00,0.00,17108.00,0.00,92599.00,-4563.00,-409.00,0.00,0.00,0.00,8.00,-4965.00,9459.00,2312.00,7148.00,0.00,0.00,0.00,,0.00,19687,QX,Horizon Air,QX,Horizon Air,06580,D,2,2,2021,3
7165.00,14763.80,80078.65,372.19,,23992.82,15926.08,,28247.21,0.00,,3772.55,628.35,0.00,679.29,153697.14,56838.76,13805.29,7897.45,23622.11,6881.61,16915.06,0.00,12973.06,0.00,138933.34,-5806.77,-6.03,0.00,0.00,0.00,510.88,-5301.93,9461.87,2296.87,7165.00,0.00,0.00,0.00,,0.00,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,2,2,2021,3
7502.24,8418.34,0.00,0.00,19661.80,19661.80,0.00,7124.26,0.00,7124.26,673.29,0.00,673.29,0.00,0.00,27459.35,15667.47,250.43,0.00,1156.97,1404.50,360.37,,201.27,0.00,19041.01,4.65,0.00,22.56,0.00,0.00,1358.72,1385.93,9804.27,2302.03,7502.24,0.00,0.00,0.00,7502.24,0.00,20190,9S,Southern Air Inc.,9S,Southern Air Inc.,16841,I,2,2,2021,4
7997.63,-71318.27,237674.72,0.00,,0.00,0.00,,0.00,0.00,,0.00,113.50,,21.87,237810.09,105187.10,60523.79,17352.30,77042.61,23.78,44343.71,0.00,4655.14,-0.06,309128.36,0.00,0.00,6.08,0.00,0.00,80679.22,80685.30,9367.03,1369.40,7997.63,0.00,0.00,0.00,,0.00,20398,MQ,Envoy Air,MQ,Envoy Air,06820,D,3,3,2021,2
8246.00,7650.84,0.00,0.00,0.00,23583.51,0.00,0.00,0.00,2802.22,0.00,0.00,1886.04,0.00,0.00,28271.77,13039.45,2670.78,0.00,284.43,0.00,4273.76,0.00,352.50,0.00,20620.92,0.00,-171.94,33.66,,,733.43,595.16,8246.00,0.00,8246.00,,,,,,20195,WI,Sky Lease Cargo,WI,Sky Lease Cargo,16884,I,2,2,2021,4
8402.32,20.29,0.00,0.00,,0.00,0.00,,43412.65,4438.64,,0.00,7173.02,0.00,0.00,55024.32,26987.10,8366.27,0.00,5860.75,1.28,8405.23,0.00,5383.40,0.00,55004.03,-462.85,0.00,0.00,0.00,0.00,8844.89,8382.04,8402.32,0.00,8402.32,0.00,0.00,0.00,,0.00,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Easte",01130,D,2,2,2021,2
8687.01,3370.99,12786.56,0.00,,1897.23,1873.09,,1787.99,0.00,,377.52,11.64,0.00,87.95,18821.99,5882.92,1622.14,891.26,2966.18,840.08,1867.29,0.00,1381.12,0.00,15451.00,-616.99,-6.92,0.00,0.00,0.00,5939.94,5316.02,8687.01,0.00,8687.01,0.00,0.00,0.00,,0.00,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,16795,L,2,2,2021,2
8742.95,-36622.25,89327.53,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,89327.53,41721.02,47016.56,6524.72,683.06,0.00,10927.54,0.00,19076.88,0.00,125949.77,0.00,-7689.78,0.00,0.00,0.00,53054.97,45365.19,8742.95,0.00,8742.95,0.00,0.00,0.00,,0.00,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,06689,D,2,2,2021,1
8748.63,9506.44,0.00,0.00,16264.49,16264.49,0.00,5893.27,0.00,5893.27,556.96,0.00,556.96,0.00,0.00,22714.72,10417.07,207.48,0.00,957.06,1161.82,298.10,,166.75,0.00,13208.28,3.85,0.00,18.66,0.00,0.00,1123.95,1146.46,10652.90,1904.27,8748.63,0.00,0.00,0.00,8748.63,0.00,20190,9S,Southern Air Inc.,9S,Southern Air Inc.,06841,D,2,2,2021,4
8762.20,7093.08,0.00,,,24801.88,0.00,,0.00,26598.62,,0.00,984.71,0.00,0.00,52385.21,17456.09,20519.55,0.00,387.76,39.04,2685.15,,3139.33,1065.22,45292.13,0.00,1684.88,0.00,0.00,0.00,0.00,1684.88,8777.96,15.77,8762.20,0.00,0.00,0.00,,0.00,20453,ABX,ABX Air Inc,ABX,ABX Air Inc,80006,D,2,2,2021,2
8777.04,11551.10,0.00,0.00,22554.83,22554.83,0.00,6500.57,0.00,6500.57,722.37,0.00,722.37,0.00,0.00,29777.76,14301.59,364.83,0.00,1190.26,1727.14,437.99,,204.86,0.00,18226.66,5.16,0.00,-1.92,0.00,0.00,0.00,3.24,11554.34,2777.30,8777.04,0.00,0.00,0.00,8777.04,0.00,20190,9S,Southern Air Inc.,9S,Southern Air Inc.,06841,D,2,2,2021,2
8797.89,8790.24,0.00,0.00,,0.00,0.00,,0.00,12757.15,,0.00,878.02,0.00,0.00,13635.17,2674.91,675.46,0.00,1102.91,-23.19,414.74,0.00,0.00,0.10,4844.92,0.00,0.00,0.00,0.00,0.00,9.59,9.59,8799.84,1.94,8797.89,0.00,0.00,0.00,,0.00,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,11040,I,2,2,2021,3
8874.43,9733.95,73051.61,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,5.78,73057.39,23545.95,24266.52,2977.66,875.83,0.00,5768.56,0.00,5884.87,4.06,63323.44,-21.09,0.00,0.00,337.09,297.04,1014.09,1627.13,11361.08,2486.65,8874.43,0.00,0.00,0.00,,0.00,20046,ZW,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,06024,D,2,2,2021,4
